"FileName","FullPath","SizeKB","Reason"
"I92Q2Q4G__Diapositiva759.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I92Q2Q4G__Diapositiva759.JPG","85.3","Could not parse NFT number from filename"
"I9EL8SJE__Diapositiva45.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I9EL8SJE__Diapositiva45.JPG","88.5","Could not parse NFT number from filename"
"IA66Q3LA__Diapositiva295.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IA66Q3LA__Diapositiva295.JPG","143.7","Could not parse NFT number from filename"
"IBF7RXL9__Diapositiva760.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IBF7RXL9__Diapositiva760.JPG","47.5","Could not parse NFT number from filename"
"ICCX6XBR__Diapositiva655.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ICCX6XBR__Diapositiva655.JPG","60.3","Could not parse NFT number from filename"
"ID5EG9EV__Diapositiva327.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ID5EG9EV__Diapositiva327.JPG","79.9","Could not parse NFT number from filename"
"IDB9GIQJ__Diapositiva259.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IDB9GIQJ__Diapositiva259.JPG","117.9","Could not parse NFT number from filename"
"IDC7KGVJ__Diapositiva27.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IDC7KGVJ__Diapositiva27.JPG","128.6","Could not parse NFT number from filename"
"IDHARKBS__Diapositiva590.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IDHARKBS__Diapositiva590.JPG","71.7","Could not parse NFT number from filename"
"IDZ2AHDN__Diapositiva450.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IDZ2AHDN__Diapositiva450.JPG","63","Could not parse NFT number from filename"
"IEI5Y64W__Diapositiva337.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IEI5Y64W__Diapositiva337.JPG","170.5","Could not parse NFT number from filename"
"IENAJ2XG__Diapositiva546.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IENAJ2XG__Diapositiva546.JPG","88.2","Could not parse NFT number from filename"
"IEXXQ82D__Diapositiva57.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IEXXQ82D__Diapositiva57.JPG","83","Could not parse NFT number from filename"
"IFTIF2AR__Diapositiva607.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IFTIF2AR__Diapositiva607.JPG","91.5","Could not parse NFT number from filename"
"IG9ZHC6D__Diapositiva374.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IG9ZHC6D__Diapositiva374.JPG","55.3","Could not parse NFT number from filename"
"IGF3SBUW__Diapositiva711.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IGF3SBUW__Diapositiva711.JPG","71.7","Could not parse NFT number from filename"
"IGPK4FCA__Diapositiva404.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IGPK4FCA__Diapositiva404.JPG","42.1","Could not parse NFT number from filename"
"IGSWF4FD__Diapositiva168.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IGSWF4FD__Diapositiva168.JPG","111.6","Could not parse NFT number from filename"
"IGTU2U4Z__Diapositiva762.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IGTU2U4Z__Diapositiva762.JPG","42.3","Could not parse NFT number from filename"
"IH64QXE7__Diapositiva884.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IH64QXE7__Diapositiva884.JPG","133.4","Could not parse NFT number from filename"
"IHAR28CW__Diapositiva161.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IHAR28CW__Diapositiva161.JPG","77.5","Could not parse NFT number from filename"
"IHD4IE56__Diapositiva883.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IHD4IE56__Diapositiva883.JPG","59.7","Could not parse NFT number from filename"
"IHEQNQP4__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IHEQNQP4__Diapositiva506.JPG","130.7","Could not parse NFT number from filename"
"IHQCZGRN__Diapositiva348.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IHQCZGRN__Diapositiva348.JPG","134.3","Could not parse NFT number from filename"
"II9BVVJ6__Diapositiva918.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\II9BVVJ6__Diapositiva918.JPG","51.8","Could not parse NFT number from filename"
"IIGU44LQ__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IIGU44LQ__Diapositiva819.JPG","55.9","Could not parse NFT number from filename"
"III49UPC__Diapositiva488.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\III49UPC__Diapositiva488.JPG","138.1","Could not parse NFT number from filename"
"IIXTIB7M__Diapositiva923.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IIXTIB7M__Diapositiva923.JPG","85.5","Could not parse NFT number from filename"
"IJEE5YSK__Diapositiva873.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IJEE5YSK__Diapositiva873.JPG","141.8","Could not parse NFT number from filename"
"IJKDXNRP__Diapositiva976.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IJKDXNRP__Diapositiva976.JPG","71.8","Could not parse NFT number from filename"
"IK8DN7VB__Diapositiva680.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IK8DN7VB__Diapositiva680.JPG","81.6","Could not parse NFT number from filename"
"ILWBDLIR__Diapositiva636.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ILWBDLIR__Diapositiva636.JPG","70.8","Could not parse NFT number from filename"
"IMADDIWI__Diapositiva967.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMADDIWI__Diapositiva967.JPG","61.3","Could not parse NFT number from filename"
"IMB2R9XX__Diapositiva623.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMB2R9XX__Diapositiva623.JPG","154.3","Could not parse NFT number from filename"
"IMIIFLDV__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMIIFLDV__Diapositiva253.JPG","133.1","Could not parse NFT number from filename"
"IMK8S9EP__Diapositiva423.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMK8S9EP__Diapositiva423.JPG","45.8","Could not parse NFT number from filename"
"IMMSUT7C__Diapositiva224.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMMSUT7C__Diapositiva224.JPG","134.9","Could not parse NFT number from filename"
"INRPW4QT__Diapositiva660.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\INRPW4QT__Diapositiva660.JPG","127.5","Could not parse NFT number from filename"
"INY6D2X3__Diapositiva904.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\INY6D2X3__Diapositiva904.JPG","135.9","Could not parse NFT number from filename"
"IPAGKY78__Diapositiva151.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IPAGKY78__Diapositiva151.JPG","93.1","Could not parse NFT number from filename"
"IPNNNYU6__Diapositiva795.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IPNNNYU6__Diapositiva795.JPG","118.7","Could not parse NFT number from filename"
"IPQZA4L3__Diapositiva930.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IPQZA4L3__Diapositiva930.JPG","48.2","Could not parse NFT number from filename"
"IPZW5NVL__Diapositiva192.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IPZW5NVL__Diapositiva192.JPG","49.1","Could not parse NFT number from filename"
"IQ7LDI2M__Diapositiva559.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IQ7LDI2M__Diapositiva559.JPG","58.4","Could not parse NFT number from filename"
"IR6337YR__Diapositiva289.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IR6337YR__Diapositiva289.JPG","214.9","Could not parse NFT number from filename"
"IRJD368V__Diapositiva426.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IRJD368V__Diapositiva426.JPG","122.2","Could not parse NFT number from filename"
"IS3F8Y7V__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IS3F8Y7V__Diapositiva519.JPG","137.3","Could not parse NFT number from filename"
"ISIDQDNJ__Diapositiva647.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ISIDQDNJ__Diapositiva647.JPG","66.7","Could not parse NFT number from filename"
"ISIEJXNA__Diapositiva988.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ISIEJXNA__Diapositiva988.JPG","57.9","Could not parse NFT number from filename"
"ISJPAAYS__Diapositiva454.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ISJPAAYS__Diapositiva454.JPG","128.4","Could not parse NFT number from filename"
"ISMLR9PA__Diapositiva482.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ISMLR9PA__Diapositiva482.JPG","120.6","Could not parse NFT number from filename"
"IUDD259W__Diapositiva376.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IUDD259W__Diapositiva376.JPG","95.7","Could not parse NFT number from filename"
"IV9C7QHX__Diapositiva348.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IV9C7QHX__Diapositiva348.JPG","105.4","Could not parse NFT number from filename"
"IVJRLPUR__Diapositiva791.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IVJRLPUR__Diapositiva791.JPG","123.7","Could not parse NFT number from filename"
"IVM6LFBZ__Diapositiva484.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IVM6LFBZ__Diapositiva484.JPG","57.9","Could not parse NFT number from filename"
"IVNU3Q65__Diapositiva641.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IVNU3Q65__Diapositiva641.JPG","107.7","Could not parse NFT number from filename"
"IVNWKT82__Diapositiva969.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IVNWKT82__Diapositiva969.JPG","132.5","Could not parse NFT number from filename"
"IWMMWJMM__Diapositiva406.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IWMMWJMM__Diapositiva406.JPG","86.4","Could not parse NFT number from filename"
"IWQB9ARV__Diapositiva518.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IWQB9ARV__Diapositiva518.JPG","109.1","Could not parse NFT number from filename"
"IWY5HI5Q__Diapositiva936.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IWY5HI5Q__Diapositiva936.JPG","128","Could not parse NFT number from filename"
"IXBSFGGA__Diapositiva457.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IXBSFGGA__Diapositiva457.JPG","87.1","Could not parse NFT number from filename"
"IXCKTKIV__Diapositiva127.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IXCKTKIV__Diapositiva127.JPG","177.1","Could not parse NFT number from filename"
"IXTEVCFD__Diapositiva998.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IXTEVCFD__Diapositiva998.JPG","56.3","Could not parse NFT number from filename"
"IYS9ME6T__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IYS9ME6T__Diapositiva830.JPG","59.7","Could not parse NFT number from filename"
"IYWS3AR3__Diapositiva862.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IYWS3AR3__Diapositiva862.JPG","43.3","Could not parse NFT number from filename"
"IZVKL9DP__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IZVKL9DP__Diapositiva819.JPG","68.2","Could not parse NFT number from filename"
"IZZDHIEA__Diapositiva896.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IZZDHIEA__Diapositiva896.JPG","56.5","Could not parse NFT number from filename"
"IZZFWM9Z__Diapositiva180.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IZZFWM9Z__Diapositiva180.JPG","52.3","Could not parse NFT number from filename"
"J2B2DASR__Diapositiva32.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J2B2DASR__Diapositiva32.JPG","116.3","Could not parse NFT number from filename"
"J3EZEDZN__Diapositiva628.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3EZEDZN__Diapositiva628.JPG","110","Could not parse NFT number from filename"
"J3L2DJDH__Diapositiva276.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3L2DJDH__Diapositiva276.JPG","80.1","Could not parse NFT number from filename"
"J3MUPCDK__Diapositiva351.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3MUPCDK__Diapositiva351.JPG","52.5","Could not parse NFT number from filename"
"J3P3UQ63__Diapositiva193.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3P3UQ63__Diapositiva193.JPG","40.5","Could not parse NFT number from filename"
"J3SWDLTU__Diapositiva6.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3SWDLTU__Diapositiva6.JPG","67.8","Could not parse NFT number from filename"
"J3WA8BRA__Diapositiva207.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3WA8BRA__Diapositiva207.JPG","62.2","Could not parse NFT number from filename"
"J3WS56HF__Diapositiva676.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J3WS56HF__Diapositiva676.JPG","154.3","Could not parse NFT number from filename"
"J4AKN38R__Diapositiva769.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J4AKN38R__Diapositiva769.JPG","117.7","Could not parse NFT number from filename"
"J55GZKA4__Diapositiva288.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J55GZKA4__Diapositiva288.JPG","126.9","Could not parse NFT number from filename"
"J56MSTB5__Diapositiva123.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J56MSTB5__Diapositiva123.JPG","73.4","Could not parse NFT number from filename"
"J5PXFIBE__Diapositiva245.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J5PXFIBE__Diapositiva245.JPG","138.4","Could not parse NFT number from filename"
"J69TTYMY__Diapositiva654.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J69TTYMY__Diapositiva654.JPG","70.4","Could not parse NFT number from filename"
"J6D65PTX__Diapositiva14.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6D65PTX__Diapositiva14.JPG","36.2","Could not parse NFT number from filename"
"J6E2Q7KZ__Diapositiva107.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6E2Q7KZ__Diapositiva107.JPG","58","Could not parse NFT number from filename"
"J6IVUUF4__Diapositiva747.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6IVUUF4__Diapositiva747.JPG","59.7","Could not parse NFT number from filename"
"J6S4LM9H__Diapositiva784.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6S4LM9H__Diapositiva784.JPG","137.5","Could not parse NFT number from filename"
"J6SA54DQ__Diapositiva680.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6SA54DQ__Diapositiva680.JPG","44.1","Could not parse NFT number from filename"
"J6USZTWW__Diapositiva607.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6USZTWW__Diapositiva607.JPG","100.7","Could not parse NFT number from filename"
"J7A6DPMQ__Diapositiva257.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J7A6DPMQ__Diapositiva257.JPG","139.6","Could not parse NFT number from filename"
"J7HUDPW6__Diapositiva856.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J7HUDPW6__Diapositiva856.JPG","45.7","Could not parse NFT number from filename"
"J7MRQJT2__Diapositiva654.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J7MRQJT2__Diapositiva654.JPG","118.7","Could not parse NFT number from filename"
"J7TWZHWN__Diapositiva429.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J7TWZHWN__Diapositiva429.JPG","123.6","Could not parse NFT number from filename"
"J8Y7W663__Diapositiva603.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J8Y7W663__Diapositiva603.JPG","113.6","Could not parse NFT number from filename"
"J92E8BGQ__Diapositiva301.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J92E8BGQ__Diapositiva301.JPG","72","Could not parse NFT number from filename"
"J96D4QUW__Diapositiva291.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J96D4QUW__Diapositiva291.JPG","56.7","Could not parse NFT number from filename"
"J9YEN9DI__Diapositiva193.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J9YEN9DI__Diapositiva193.JPG","95.4","Could not parse NFT number from filename"
"J9Z5LK95__Diapositiva947.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J9Z5LK95__Diapositiva947.JPG","130.1","Could not parse NFT number from filename"
"JA7GRS5E__Diapositiva387.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JA7GRS5E__Diapositiva387.JPG","120","Could not parse NFT number from filename"
"JAM7NZMT__Diapositiva563.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JAM7NZMT__Diapositiva563.JPG","122.4","Could not parse NFT number from filename"
"JAQ8TR3L__Diapositiva981.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JAQ8TR3L__Diapositiva981.JPG","121.9","Could not parse NFT number from filename"
"JBEJVJ4B__Diapositiva535.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JBEJVJ4B__Diapositiva535.JPG","42.1","Could not parse NFT number from filename"
"JCLQJ2FY__Diapositiva592.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JCLQJ2FY__Diapositiva592.JPG","112.2","Could not parse NFT number from filename"
"JCLXW7GS__Diapositiva308.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JCLXW7GS__Diapositiva308.JPG","75.2","Could not parse NFT number from filename"
"JCZNRLH4__Diapositiva107.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JCZNRLH4__Diapositiva107.JPG","131.2","Could not parse NFT number from filename"
"JD6RZDAI__Diapositiva986.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JD6RZDAI__Diapositiva986.JPG","97.1","Could not parse NFT number from filename"
"JDAYQKPW__Diapositiva869.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JDAYQKPW__Diapositiva869.JPG","139","Could not parse NFT number from filename"
"JDCDLTMM__Diapositiva642.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JDCDLTMM__Diapositiva642.JPG","80.2","Could not parse NFT number from filename"
"JDDYRXCQ__Diapositiva577.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JDDYRXCQ__Diapositiva577.JPG","145.6","Could not parse NFT number from filename"
"JDIPTJCD__Diapositiva195.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JDIPTJCD__Diapositiva195.JPG","44.5","Could not parse NFT number from filename"
"JDQ522PX__Diapositiva672.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JDQ522PX__Diapositiva672.JPG","77.4","Could not parse NFT number from filename"
"JE3ET8E6__Diapositiva853.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JE3ET8E6__Diapositiva853.JPG","55.9","Could not parse NFT number from filename"
"JE6XLDTY__Diapositiva206.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JE6XLDTY__Diapositiva206.JPG","121.1","Could not parse NFT number from filename"
"JEKDTEFK__Diapositiva912.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JEKDTEFK__Diapositiva912.JPG","150.4","Could not parse NFT number from filename"
"JF4P9BRE__Diapositiva984.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JF4P9BRE__Diapositiva984.JPG","114.4","Could not parse NFT number from filename"
"JFND9AGG__Diapositiva517.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JFND9AGG__Diapositiva517.JPG","57.9","Could not parse NFT number from filename"
"JFQPJJCU__Diapositiva726.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JFQPJJCU__Diapositiva726.JPG","133.6","Could not parse NFT number from filename"
"JFUJEFPC__Diapositiva996.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JFUJEFPC__Diapositiva996.JPG","37.2","Could not parse NFT number from filename"
"JFZINL8E__Diapositiva868.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JFZINL8E__Diapositiva868.JPG","69.9","Could not parse NFT number from filename"
"JG58BKW6__Diapositiva468.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JG58BKW6__Diapositiva468.JPG","51.9","Could not parse NFT number from filename"
"JGCZ6F9I__Diapositiva883.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JGCZ6F9I__Diapositiva883.JPG","50.7","Could not parse NFT number from filename"
"JGNRZLR4__Diapositiva883.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JGNRZLR4__Diapositiva883.JPG","50.7","Could not parse NFT number from filename"
"JHP4V4LI__Diapositiva765.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JHP4V4LI__Diapositiva765.JPG","138","Could not parse NFT number from filename"
"JHVHHBU7__Diapositiva223.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JHVHHBU7__Diapositiva223.JPG","152.3","Could not parse NFT number from filename"
"JI4BTW9V__Diapositiva729.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JI4BTW9V__Diapositiva729.JPG","122.9","Could not parse NFT number from filename"
"JINN9LC4__Diapositiva849.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JINN9LC4__Diapositiva849.JPG","81.1","Could not parse NFT number from filename"
"JJAS455E__Diapositiva398.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJAS455E__Diapositiva398.JPG","46.3","Could not parse NFT number from filename"
"JJUJFR53__Diapositiva92.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJUJFR53__Diapositiva92.JPG","50.9","Could not parse NFT number from filename"
"JJXQ6CXQ__Diapositiva511.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJXQ6CXQ__Diapositiva511.JPG","126","Could not parse NFT number from filename"
"JL8NRMNU__Diapositiva629.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JL8NRMNU__Diapositiva629.JPG","104.7","Could not parse NFT number from filename"
"JLFVYT6D__Diapositiva728.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JLFVYT6D__Diapositiva728.JPG","133","Could not parse NFT number from filename"
"JLKLG6ZH__Diapositiva163.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JLKLG6ZH__Diapositiva163.JPG","112.7","Could not parse NFT number from filename"
"JLVJ5UKM__Diapositiva699.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JLVJ5UKM__Diapositiva699.JPG","43.1","Could not parse NFT number from filename"
"JMKU6ED8__Diapositiva214.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JMKU6ED8__Diapositiva214.JPG","135.1","Could not parse NFT number from filename"
"JNZR9UTP__Diapositiva641.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JNZR9UTP__Diapositiva641.JPG","130.1","Could not parse NFT number from filename"
"JP8JQSFY__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JP8JQSFY__Diapositiva60.JPG","72.9","Could not parse NFT number from filename"
"JP9XLTA5__Diapositiva287.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JP9XLTA5__Diapositiva287.JPG","95.1","Could not parse NFT number from filename"
"JPJDE3Z2__Diapositiva535.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JPJDE3Z2__Diapositiva535.JPG","78","Could not parse NFT number from filename"
"JPTAVKWD__Diapositiva391.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JPTAVKWD__Diapositiva391.JPG","130.4","Could not parse NFT number from filename"
"JQB2DDKZ__Diapositiva928.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JQB2DDKZ__Diapositiva928.JPG","150.2","Could not parse NFT number from filename"
"JQBMRXAK__Diapositiva878.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JQBMRXAK__Diapositiva878.JPG","119","Could not parse NFT number from filename"
"JQTBLCES__Diapositiva897.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JQTBLCES__Diapositiva897.JPG","97.7","Could not parse NFT number from filename"
"JQW5263K__Diapositiva441.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JQW5263K__Diapositiva441.JPG","140.5","Could not parse NFT number from filename"
"JR6FEWFM__Diapositiva391.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JR6FEWFM__Diapositiva391.JPG","183.1","Could not parse NFT number from filename"
"JRP4LHPK__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JRP4LHPK__Diapositiva519.JPG","112","Could not parse NFT number from filename"
"JRUFAE5Y__Diapositiva339.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JRUFAE5Y__Diapositiva339.JPG","129","Could not parse NFT number from filename"
"JS85BN8Z__Diapositiva633.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JS85BN8Z__Diapositiva633.JPG","99.4","Could not parse NFT number from filename"
"JSEEAFNK__Diapositiva234.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSEEAFNK__Diapositiva234.JPG","139.4","Could not parse NFT number from filename"
"JSUMGSJA__Diapositiva861.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSUMGSJA__Diapositiva861.JPG","93.3","Could not parse NFT number from filename"
"JSWFHY9X__Diapositiva539.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSWFHY9X__Diapositiva539.JPG","100.1","Could not parse NFT number from filename"
"JSXXLY38__Diapositiva229.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSXXLY38__Diapositiva229.JPG","150.9","Could not parse NFT number from filename"
"JSXYGPWF__Diapositiva910.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSXYGPWF__Diapositiva910.JPG","102.5","Could not parse NFT number from filename"
