"NFTNumber","DisplayTitle","FileName","FullPath","Extension","SizeKB","InExpectedRange"
"9541","Light Cult Crypto Club #9541","JTW8B8QQ__9541 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JTW8B8QQ__9541 - Light Cult Crypto Club.JPG",".JPG","56.1","True"
"9542","Light Cult Crypto Club #9542","53Q3LZDP__9542 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53Q3LZDP__9542 - Light Cult Crypto Club.JPG",".JPG","58.3","True"
"9543","Light Cult Crypto Club #9543","7AS4GLFG__9543 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7AS4GLFG__9543 - Light Cult Crypto Club.JPG",".JPG","133.7","True"
"9544","Light Cult Crypto Club #9544","I5GPGQTR__9544 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I5GPGQTR__9544 - Light Cult Crypto Club.JPG",".JPG","72.5","True"
"9545","Light Cult Crypto Club #9545","ZZXE5T8L__9545 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZZXE5T8L__9545 - Light Cult Crypto Club.JPG",".JPG","82.3","True"
"9546","Light Cult Crypto Club #9546","6U9U2MXG__9546 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6U9U2MXG__9546 - Light Cult Crypto Club.JPG",".JPG","83.9","True"
"9547","Light Cult Crypto Club #9547","Y5P63LK6__9547 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y5P63LK6__9547 - Light Cult Crypto Club.JPG",".JPG","88.8","True"
"9548","Light Cult Crypto Club #9548","UVJL3JUE__9548 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UVJL3JUE__9548 - Light Cult Crypto Club.JPG",".JPG","76.6","True"
"9549","Light Cult Crypto Club #9549","UBABHAD9__9549 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UBABHAD9__9549 - Light Cult Crypto Club.JPG",".JPG","59.5","True"
"9550","Light Cult Crypto Club #9550","M4CZEC5T__9550 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M4CZEC5T__9550 - Light Cult Crypto Club.JPG",".JPG","56.3","True"
"9551","Light Cult Crypto Club #9551","JQ7PGDYP__9551 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JQ7PGDYP__9551 - Light Cult Crypto Club.JPG",".JPG","143.1","True"
"9552","Light Cult Crypto Club #9552","34K4HFPL__9552 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\34K4HFPL__9552 - Light Cult Crypto Club.JPG",".JPG","64.3","True"
"9553","Light Cult Crypto Club #9553","5QDTES2S__9553 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5QDTES2S__9553 - Light Cult Crypto Club.JPG",".JPG","40.5","True"
"9554","Light Cult Crypto Club #9554","2Z3ZRRPD__9554 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2Z3ZRRPD__9554 - Light Cult Crypto Club.JPG",".JPG","119.3","True"
"9555","Light Cult Crypto Club #9555","JSYY8KD2__9555 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSYY8KD2__9555 - Light Cult Crypto Club.JPG",".JPG","157.4","True"
"9556","Light Cult Crypto Club #9556","FXP7S9BH__9556 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FXP7S9BH__9556 - Light Cult Crypto Club.JPG",".JPG","142.1","True"
"9557","Light Cult Crypto Club #9557","I4BKXRYT__9557 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I4BKXRYT__9557 - Light Cult Crypto Club.JPG",".JPG","42.9","True"
"9558","Light Cult Crypto Club #9558","DARVDZ46__9558 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DARVDZ46__9558 - Light Cult Crypto Club.JPG",".JPG","72.1","True"
"9559","Light Cult Crypto Club #9559","Z8YZL9YZ__9559 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z8YZL9YZ__9559 - Light Cult Crypto Club.JPG",".JPG","144.5","True"
"9560","Light Cult Crypto Club #9560","X6KQAJF5__9560 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X6KQAJF5__9560 - Light Cult Crypto Club.JPG",".JPG","60.7","True"
"9561","Light Cult Crypto Club #9561","32JKUU7K__9561 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\32JKUU7K__9561 - Light Cult Crypto Club.JPG",".JPG","71.2","True"
"9562","Light Cult Crypto Club #9562","NBEFWXVN__9562 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NBEFWXVN__9562 - Light Cult Crypto Club.JPG",".JPG","118.3","True"
"9563","Light Cult Crypto Club #9563","ZGYR88LX__9563 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZGYR88LX__9563 - Light Cult Crypto Club.JPG",".JPG","143.2","True"
"9564","Light Cult Crypto Club #9564","NUPAZ565__9564 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NUPAZ565__9564 - Light Cult Crypto Club.JPG",".JPG","118.8","True"
"9565","Light Cult Crypto Club #9565","ITG8C93R__9565 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ITG8C93R__9565 - Light Cult Crypto Club.JPG",".JPG","64.2","True"
"9566","Light Cult Crypto Club #9566","D8WHDMMA__9566 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D8WHDMMA__9566 - Light Cult Crypto Club.JPG",".JPG","80","True"
"9567","Light Cult Crypto Club #9567","75TDZW2A__9567 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\75TDZW2A__9567 - Light Cult Crypto Club.JPG",".JPG","44.9","True"
"9568","Light Cult Crypto Club #9568","TEY7VMK8__9568 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TEY7VMK8__9568 - Light Cult Crypto Club.JPG",".JPG","136","True"
"9569","Light Cult Crypto Club #9569","4SDE5MQ2__9569 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SDE5MQ2__9569 - Light Cult Crypto Club.JPG",".JPG","62.7","True"
"9570","Light Cult Crypto Club #9570","VYQFZUEQ__9570 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VYQFZUEQ__9570 - Light Cult Crypto Club.JPG",".JPG","135.3","True"
"9571","Light Cult Crypto Club #9571","89YHAJHS__9571 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\89YHAJHS__9571 - Light Cult Crypto Club.JPG",".JPG","84.6","True"
"9572","Light Cult Crypto Club #9572","KM67UZAC__9572 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KM67UZAC__9572 - Light Cult Crypto Club.JPG",".JPG","143","True"
"9573","Light Cult Crypto Club #9573","6UL39JVZ__9573 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6UL39JVZ__9573 - Light Cult Crypto Club.JPG",".JPG","56.5","True"
"9574","Light Cult Crypto Club #9574","EQPGD77C__9574 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EQPGD77C__9574 - Light Cult Crypto Club.JPG",".JPG","63.4","True"
"9575","Light Cult Crypto Club #9575","HCWEG9EK__9575 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HCWEG9EK__9575 - Light Cult Crypto Club.JPG",".JPG","65.1","True"
"9576","Light Cult Crypto Club #9576","FQP3WP9L__9576 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FQP3WP9L__9576 - Light Cult Crypto Club.JPG",".JPG","58.9","True"
"9577","Light Cult Crypto Club #9577","3GG2HI2M__9577 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3GG2HI2M__9577 - Light Cult Crypto Club.JPG",".JPG","82.8","True"
"9578","Light Cult Crypto Club #9578","FT9KNSFN__9578 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FT9KNSFN__9578 - Light Cult Crypto Club.JPG",".JPG","68.6","True"
"9579","Light Cult Crypto Club #9579","7NCY2L8J__9579 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7NCY2L8J__9579 - Light Cult Crypto Club.JPG",".JPG","118.8","True"
"9580","Light Cult Crypto Club #9580","B2JJWSI5__9580 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B2JJWSI5__9580 - Light Cult Crypto Club.JPG",".JPG","85.2","True"
"9581","Light Cult Crypto Club #9581","42GNCAPH__9581 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\42GNCAPH__9581 - Light Cult Crypto Club.JPG",".JPG","126.6","True"
"9582","Light Cult Crypto Club #9582","J28KM2SH__9582 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J28KM2SH__9582 - Light Cult Crypto Club.JPG",".JPG","45.7","True"
"9583","Light Cult Crypto Club #9583","RTRC3RW5__9583 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RTRC3RW5__9583 - Light Cult Crypto Club.JPG",".JPG","43.9","True"
"9584","Light Cult Crypto Club #9584","WJ7I2GJZ__9584 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJ7I2GJZ__9584 - Light Cult Crypto Club.JPG",".JPG","50.9","True"
"9585","Light Cult Crypto Club #9585","W5Y4H9MI__9585 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W5Y4H9MI__9585 - Light Cult Crypto Club.JPG",".JPG","78.3","True"
"9586","Light Cult Crypto Club #9586","IFR6FMX3__9586 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IFR6FMX3__9586 - Light Cult Crypto Club.JPG",".JPG","163.3","True"
"9587","Light Cult Crypto Club #9587","3XWRLW8T__9587 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3XWRLW8T__9587 - Light Cult Crypto Club.JPG",".JPG","128.4","True"
"9588","Light Cult Crypto Club #9588","PAS53E8A__9588 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PAS53E8A__9588 - Light Cult Crypto Club.JPG",".JPG","51.3","True"
"9589","Light Cult Crypto Club #9589","VXDPSRXI__9589 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VXDPSRXI__9589 - Light Cult Crypto Club.JPG",".JPG","51.7","True"
"9590","Light Cult Crypto Club #9590","P53S959Y__9590 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P53S959Y__9590 - Light Cult Crypto Club.JPG",".JPG","96.8","True"
"9591","Light Cult Crypto Club #9591","DBNXKPP9__9591 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DBNXKPP9__9591 - Light Cult Crypto Club.JPG",".JPG","34.9","True"
"9592","Light Cult Crypto Club #9592","PTYBQK9D__9592 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PTYBQK9D__9592 - Light Cult Crypto Club.JPG",".JPG","85.6","True"
"9593","Light Cult Crypto Club #9593","23YHIEXN__9593 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\23YHIEXN__9593 - Light Cult Crypto Club.JPG",".JPG","90.8","True"
"9594","Light Cult Crypto Club #9594","5YGGZQST__9594 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5YGGZQST__9594 - Light Cult Crypto Club.JPG",".JPG","76.3","True"
"9595","Light Cult Crypto Club #9595","ASQWUDYW__9595 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ASQWUDYW__9595 - Light Cult Crypto Club.JPG",".JPG","129.5","True"
"9596","Light Cult Crypto Club #9596","Y9YEAARE__9596 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y9YEAARE__9596 - Light Cult Crypto Club.JPG",".JPG","83.7","True"
"9597","Light Cult Crypto Club #9597","9NATQ2YW__9597 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9NATQ2YW__9597 - Light Cult Crypto Club.JPG",".JPG","132.9","True"
"9598","Light Cult Crypto Club #9598","5IW9ZKQN__9598 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5IW9ZKQN__9598 - Light Cult Crypto Club.JPG",".JPG","86.6","True"
"9599","Light Cult Crypto Club #9599","2JYCU2CG__9599 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2JYCU2CG__9599 - Light Cult Crypto Club.JPG",".JPG","85.8","True"
"9600","Light Cult Crypto Club #9600","IZY87ZY3__9600 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IZY87ZY3__9600 - Light Cult Crypto Club.JPG",".JPG","37.5","True"
"9601","Light Cult Crypto Club #9601","ABJ99BHJ__9601 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ABJ99BHJ__9601 - Light Cult Crypto Club.JPG",".JPG","53.8","True"
"9602","Light Cult Crypto Club #9602","X32EEIW6__9602 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X32EEIW6__9602 - Light Cult Crypto Club.JPG",".JPG","54.4","True"
"9603","Light Cult Crypto Club #9603","3NY7DEEQ__9603 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3NY7DEEQ__9603 - Light Cult Crypto Club.JPG",".JPG","135.9","True"
"9604","Light Cult Crypto Club #9604","JERA2RLC__9604 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JERA2RLC__9604 - Light Cult Crypto Club.JPG",".JPG","128.1","True"
"9605","Light Cult Crypto Club #9605","6Z2X8S77__9605 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6Z2X8S77__9605 - Light Cult Crypto Club.JPG",".JPG","80","True"
"9606","Light Cult Crypto Club #9606","7YHF6RAB__9606 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7YHF6RAB__9606 - Light Cult Crypto Club.JPG",".JPG","130.6","True"
"9607","Light Cult Crypto Club #9607","Q3NIXGE6__9607 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q3NIXGE6__9607 - Light Cult Crypto Club.JPG",".JPG","84.8","True"
"9608","Light Cult Crypto Club #9608","QTAKCCTF__9608 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QTAKCCTF__9608 - Light Cult Crypto Club.JPG",".JPG","72.4","True"
"9609","Light Cult Crypto Club #9609","6D8SX53N__9609 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6D8SX53N__9609 - Light Cult Crypto Club.JPG",".JPG","131.6","True"
"9610","Light Cult Crypto Club #9610","SGT2VM36__9610 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SGT2VM36__9610 - Light Cult Crypto Club.JPG",".JPG","81.6","True"
"9611","Light Cult Crypto Club #9611","MJEU5MNI__9611 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MJEU5MNI__9611 - Light Cult Crypto Club.JPG",".JPG","116.9","True"
"9612","Light Cult Crypto Club #9612","LN4GQX9G__9612 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LN4GQX9G__9612 - Light Cult Crypto Club.JPG",".JPG","124.2","True"
"9613","Light Cult Crypto Club #9613","WQT5UJMA__9613 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WQT5UJMA__9613 - Light Cult Crypto Club.JPG",".JPG","61.2","True"
"9614","Light Cult Crypto Club #9614","LT43K4SZ__9614 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LT43K4SZ__9614 - Light Cult Crypto Club.JPG",".JPG","97.4","True"
"9615","Light Cult Crypto Club #9615","SQ6UR8QR__9615 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SQ6UR8QR__9615 - Light Cult Crypto Club.JPG",".JPG","70.1","True"
"9616","Light Cult Crypto Club #9616","UA6X5XLX__9616 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UA6X5XLX__9616 - Light Cult Crypto Club.JPG",".JPG","57.6","True"
"9617","Light Cult Crypto Club #9617","6W937H9G__9617 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6W937H9G__9617 - Light Cult Crypto Club.JPG",".JPG","126.8","True"
"9618","Light Cult Crypto Club #9618","453E8RW4__9618 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\453E8RW4__9618 - Light Cult Crypto Club.JPG",".JPG","65.7","True"
"9619","Light Cult Crypto Club #9619","CNQPPFZX__9619 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CNQPPFZX__9619 - Light Cult Crypto Club.JPG",".JPG","102.4","True"
"9620","Light Cult Crypto Club #9620","PTKF8FGW__9620 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PTKF8FGW__9620 - Light Cult Crypto Club.JPG",".JPG","64.5","True"
"9621","Light Cult Crypto Club #9621","HAS3ETTX__9621 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HAS3ETTX__9621 - Light Cult Crypto Club.JPG",".JPG","56","True"
"9622","Light Cult Crypto Club #9622","CPAGVZR9__9622 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CPAGVZR9__9622 - Light Cult Crypto Club.JPG",".JPG","70.1","True"
"9623","Light Cult Crypto Club #9623","8WKF3CM9__9623 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8WKF3CM9__9623 - Light Cult Crypto Club.JPG",".JPG","122.7","True"
"9624","Light Cult Crypto Club #9624","QVEYTTV4__9624 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QVEYTTV4__9624 - Light Cult Crypto Club.JPG",".JPG","86","True"
"9625","Light Cult Crypto Club #9625","SU92YVPR__9625 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SU92YVPR__9625 - Light Cult Crypto Club.JPG",".JPG","114.4","True"
"9626","Light Cult Crypto Club #9626","Q7UFK2VR__9626 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q7UFK2VR__9626 - Light Cult Crypto Club.JPG",".JPG","129.7","True"
"9627","Light Cult Crypto Club #9627","XIKGXR9M__9627 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XIKGXR9M__9627 - Light Cult Crypto Club.JPG",".JPG","81.4","True"
"9628","Light Cult Crypto Club #9628","K5AY3YKM__9628 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K5AY3YKM__9628 - Light Cult Crypto Club.JPG",".JPG","67.8","True"
"9629","Light Cult Crypto Club #9629","83LFU8AH__9629 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\83LFU8AH__9629 - Light Cult Crypto Club.JPG",".JPG","172.4","True"
"9630","Light Cult Crypto Club #9630","7M7IQXSU__9630 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7M7IQXSU__9630 - Light Cult Crypto Club.JPG",".JPG","126.5","True"
"9631","Light Cult Crypto Club #9631","BWF445KB__9631 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BWF445KB__9631 - Light Cult Crypto Club.JPG",".JPG","66.7","True"
"9632","Light Cult Crypto Club #9632","CRBC22FQ__9632 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CRBC22FQ__9632 - Light Cult Crypto Club.JPG",".JPG","121.2","True"
"9633","Light Cult Crypto Club #9633","X3FXT56I__9633 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X3FXT56I__9633 - Light Cult Crypto Club.JPG",".JPG","40.8","True"
"9634","Light Cult Crypto Club #9634","HBTU6UVK__9634 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HBTU6UVK__9634 - Light Cult Crypto Club.JPG",".JPG","129.4","True"
"9635","Light Cult Crypto Club #9635","FE3ZE8QS__9635 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FE3ZE8QS__9635 - Light Cult Crypto Club.JPG",".JPG","84.8","True"
"9636","Light Cult Crypto Club #9636","TDFSVTW8__9636 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TDFSVTW8__9636 - Light Cult Crypto Club.JPG",".JPG","70","True"
"9637","Light Cult Crypto Club #9637","QBB2IBWB__9637 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QBB2IBWB__9637 - Light Cult Crypto Club.JPG",".JPG","125.2","True"
"9638","Light Cult Crypto Club #9638","BD2BGQ6V__9638 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BD2BGQ6V__9638 - Light Cult Crypto Club.JPG",".JPG","85.4","True"
"9639","Light Cult Crypto Club #9639","2TGHA4D2__9639 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2TGHA4D2__9639 - Light Cult Crypto Club.JPG",".JPG","94.8","True"
"9640","Light Cult Crypto Club #9640","AP234EPZ__9640 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AP234EPZ__9640 - Light Cult Crypto Club.JPG",".JPG","93","True"
"9641","Light Cult Crypto Club #9641","32RWNGMD__9641 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\32RWNGMD__9641 - Light Cult Crypto Club.JPG",".JPG","115.6","True"
"9642","Light Cult Crypto Club #9642","ZX45J93G__9642 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZX45J93G__9642 - Light Cult Crypto Club.JPG",".JPG","96.3","True"
"9643","Light Cult Crypto Club #9643","YW5APAVF__9643 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YW5APAVF__9643 - Light Cult Crypto Club.JPG",".JPG","102.9","True"
"9644","Light Cult Crypto Club #9644","LM828K8R__9644 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LM828K8R__9644 - Light Cult Crypto Club.JPG",".JPG","126.1","True"
"9645","Light Cult Crypto Club #9645","PRA6UPEC__9645 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PRA6UPEC__9645 - Light Cult Crypto Club.JPG",".JPG","84.7","True"
"9646","Light Cult Crypto Club #9646","PFHBJLTD__9646 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PFHBJLTD__9646 - Light Cult Crypto Club.JPG",".JPG","50.1","True"
"9647","Light Cult Crypto Club #9647","64A94KRE__9647 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\64A94KRE__9647 - Light Cult Crypto Club.JPG",".JPG","134.3","True"
"9648","Light Cult Crypto Club #9648","C87UVKQT__9648 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C87UVKQT__9648 - Light Cult Crypto Club.JPG",".JPG","136.3","True"
"9649","Light Cult Crypto Club #9649","H69NKV3E__9649 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\H69NKV3E__9649 - Light Cult Crypto Club.JPG",".JPG","59.7","True"
"9650","Light Cult Crypto Club #9650","EYJ6ESMU__9650 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EYJ6ESMU__9650 - Light Cult Crypto Club.JPG",".JPG","136.4","True"
"9651","Light Cult Crypto Club #9651","GEK5SS8Y__9651 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GEK5SS8Y__9651 - Light Cult Crypto Club.JPG",".JPG","88.3","True"
"9652","Light Cult Crypto Club #9652","E6TY789U__9652 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E6TY789U__9652 - Light Cult Crypto Club.JPG",".JPG","50.3","True"
"9653","Light Cult Crypto Club #9653","V5PUG3F8__9653 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V5PUG3F8__9653 - Light Cult Crypto Club.JPG",".JPG","50.7","True"
"9654","Light Cult Crypto Club #9654","BP6WGWG3__9654 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BP6WGWG3__9654 - Light Cult Crypto Club.JPG",".JPG","78.5","True"
"9655","Light Cult Crypto Club #9655","ZXC6Y2EV__9655 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZXC6Y2EV__9655 - Light Cult Crypto Club.JPG",".JPG","34.8","True"
